symbol_id,path,path_b64,qualified_name,kind,start_line,start_col,end_line,end_col,parent_symbol,decorators,complexity,status,reviewer,verified_by,test_ids,finding_ids,notes
SYM-5101d8e5b085dd781d8d8eae,tests/unit/test_cache_utilities_comprehensive.py,dGVzdHMvdW5pdC90ZXN0X2NhY2hlX3V0aWxpdGllc19jb21wcmVoZW5zaXZlLnB5,TestEdgeCases.test_cache_with_complex_objects.CustomObject.__eq__,method,804,12,805,48,SYM-e0b4e88e015790383ad9d0a1,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-809f24bc7e67b513778a2eff,tests/unit/test_cache_utilities_comprehensive.py,dGVzdHMvdW5pdC90ZXN0X2NhY2hlX3V0aWxpdGllc19jb21wcmVoZW5zaXZlLnB5,TestEdgeCases.test_cache_with_complex_objects.test_func,nested_function,807,8,809,35,SYM-233e1eb7e2dd52ca4fc21581,cached(ttl=60),1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-c4d5231ddbbe71b210631c4c,tests/unit/test_cache_utilities_comprehensive.py,dGVzdHMvdW5pdC90ZXN0X2NhY2hlX3V0aWxpdGllc19jb21wcmVoZW5zaXZlLnB5,TestEdgeCases.test_cache_manager_python38_compatibility,method,816,4,827,27,SYM-0f12494a8ba012cb6d1ef30b,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-2e23bde07461b50b026d9406,tests/unit/test_cache_utilities_comprehensive.py,dGVzdHMvdW5pdC90ZXN0X2NhY2hlX3V0aWxpdGllc19jb21wcmVoZW5zaXZlLnB5,TestEdgeCases.test_file_cache_without_metadata_save,method,829,4,840,37,SYM-0f12494a8ba012cb6d1ef30b,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-08adcf14cd16d19b20b3d9ce,tests/unit/test_category_models.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X21vZGVscy5weQ==,tests.unit.test_category_models,module,1,0,66,0,,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-8c07588076b9c2721ffcac35,tests/unit/test_category_models.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X21vZGVscy5weQ==,TestCategoryModels,class,16,0,66,52,SYM-08adcf14cd16d19b20b3d9ce,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-6fb0695d97ddf1db5382cb43,tests/unit/test_category_models.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X21vZGVscy5weQ==,TestCategoryModels.test_definition_category_from_code,method,19,4,38,45,SYM-8c07588076b9c2721ffcac35,,2,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-a21276728fee0b1c91d913b5,tests/unit/test_category_models.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X21vZGVscy5weQ==,TestCategoryModels.test_category_change_result_auto_timestamp,method,40,4,47,73,SYM-8c07588076b9c2721ffcac35,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-98b889ffe1693d0b5d915e1c,tests/unit/test_category_models.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X21vZGVscy5weQ==,TestCategoryModels.test_category_update_event_full,method,49,4,66,52,SYM-8c07588076b9c2721ffcac35,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-08f47b319a5b0b245e1e45fb,tests/unit/test_category_state_manager.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X3N0YXRlX21hbmFnZXIucHk=,tests.unit.test_category_state_manager,module,1,0,65,0,,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-51f29724046ebcc015b8fff0,tests/unit/test_category_state_manager.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X3N0YXRlX21hbmFnZXIucHk=,TestCategoryStateManager,class,13,0,65,69,SYM-08f47b319a5b0b245e1e45fb,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-d3034afbeefb313b797c7649,tests/unit/test_category_state_manager.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X3N0YXRlX21hbmFnZXIucHk=,TestCategoryStateManager.test_update_generation_result_category,method,16,4,32,50,SYM-51f29724046ebcc015b8fff0,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-79c0ab2d0fa6acbaa150b80e,tests/unit/test_category_state_manager.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X3N0YXRlX21hbmFnZXIucHk=,TestCategoryStateManager.test_get_current_category_exists,method,35,4,46,50,SYM-51f29724046ebcc015b8fff0,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-71a0436a75d15f3e8d59d286,tests/unit/test_category_state_manager.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X3N0YXRlX21hbmFnZXIucHk=,TestCategoryStateManager.test_get_current_category_not_exists,method,48,4,57,31,SYM-51f29724046ebcc015b8fff0,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-92e90ead82196ecfd3973c31,tests/unit/test_category_state_manager.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X3N0YXRlX21hbmFnZXIucHk=,TestCategoryStateManager.test_clear_category_selector,method,59,4,65,69,SYM-51f29724046ebcc015b8fff0,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-d3315f943380105691903cf0,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,tests.unit.test_classification_single_path,module,1,0,447,0,,,1,verified,codex-galileo,codex-kierkegaard,,B069-002;B069-004,BATCH-069 symbol independently verified
SYM-44e2671873a9281e4bca3501,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification,class,21,0,251,70,SYM-d3315f943380105691903cf0,,1,verified,codex-galileo,codex-kierkegaard,,B069-002;B069-004,BATCH-069 symbol independently verified
SYM-e81f8e141ad98a8412cc96d5,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.mock_session_state,method,24,4,31,22,SYM-44e2671873a9281e4bca3501,pytest.fixture,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-790f05694b02d173acfa05a1,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.mock_interface,method,33,4,51,36,SYM-44e2671873a9281e4bca3501,pytest.fixture,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-f333d7dee7a2dfa23c091efb,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.test_classification_preview_performs_classification,method,53,4,87,74,SYM-44e2671873a9281e4bca3501,,3,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-ddd014bc2c0a1424419f1bec,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.test_classification_preview_performs_classification.<lambda@58:51>,lambda,58,51,65,27,SYM-f333d7dee7a2dfa23c091efb,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-66b51e8d576fae4a6f5dcbcb,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.test_classification_preview_performs_classification.<lambda@79:69>,lambda,79,69,79,86,SYM-f333d7dee7a2dfa23c091efb,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-a13fff919b7281291d1c94a6,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.test_generation_blocks_without_classification,method,89,4,120,51,SYM-44e2671873a9281e4bca3501,,1,verified,codex-galileo,codex-kierkegaard,,B069-002;B069-004,BATCH-069 symbol independently verified
SYM-fedbaccd378f4ab08be0cb56,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.test_generation_blocks_without_classification.<lambda@94:51>,lambda,94,51,105,27,SYM-a13fff919b7281291d1c94a6,,1,verified,codex-galileo,codex-kierkegaard,,B069-002;B069-004,BATCH-069 symbol independently verified
SYM-e716fbde132a45e51cd47fcf,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.test_generation_succeeds_with_manual_override,method,122,4,163,43,SYM-44e2671873a9281e4bca3501,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-c9713152b1a79aa06c8abfa9,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.test_generation_succeeds_with_manual_override.<lambda@127:51>,lambda,127,51,138,27,SYM-e716fbde132a45e51cd47fcf,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-dfcbec1856dd9f6a3a6fc333,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.test_generation_succeeds_with_preclassification,method,165,4,208,43,SYM-44e2671873a9281e4bca3501,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-3f52d30dd81ffa624b99937a,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.test_generation_succeeds_with_preclassification.<lambda@170:51>,lambda,170,51,183,27,SYM-dfcbec1856dd9f6a3a6fc333,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-16c4bcd93b42191195a7a17c,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.test_clear_all_fields_clears_classification,method,210,4,228,47,SYM-44e2671873a9281e4bca3501,,2,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-b38333423c4e73b96de02ae4,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestSinglePathClassification.test_no_fallback_classification_in_generation,method,230,4,251,70,SYM-44e2671873a9281e4bca3501,,2,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-74940668546f4d4c1c45ea77,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestDeadCodeRemoval,class,254,0,287,66,SYM-d3315f943380105691903cf0,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-617061d4f8bda32dab1c1738,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestDeadCodeRemoval.test_classify_term_on_change_removed,method,257,4,263,70,SYM-74940668546f4d4c1c45ea77,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-98efecd3c1168cca76eed26f,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestDeadCodeRemoval.test_legacy_pattern_matching_removed,method,265,4,271,70,SYM-74940668546f4d4c1c45ea77,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-287ac3d9432c574470484a50,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestDeadCodeRemoval.test_generate_category_reasoning_removed,method,273,4,279,74,SYM-74940668546f4d4c1c45ea77,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-d438c93fe904234057bb0775,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestDeadCodeRemoval.test_get_category_scores_removed,method,281,4,287,66,SYM-74940668546f4d4c1c45ea77,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-66b2ee6c19abf839ef63aa21,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestClassificationFlow,class,290,0,447,54,SYM-d3315f943380105691903cf0,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-fc4f52654e4185adc56c5754,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestClassificationFlow.interface_with_mocks,method,293,4,313,41,SYM-66b2ee6c19abf839ef63aa21,pytest.fixture,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-990ea70dbe2a8ce7a21fba13,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestClassificationFlow.test_complete_flow_with_classification,method,315,4,413,41,SYM-66b2ee6c19abf839ef63aa21,,2,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-4135fcf691b5a561f492b68d,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestClassificationFlow.test_complete_flow_with_classification.run_coro,nested_function,340,12,347,27,SYM-990ea70dbe2a8ce7a21fba13,,2,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-310c8e83a653a7797e3404d5,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestClassificationFlow.test_complete_flow_with_classification.<lambda@358:16>,lambda,358,16,358,64,SYM-990ea70dbe2a8ce7a21fba13,,1,verified,codex-galileo,codex-kierkegaard,,B069-002,BATCH-069 symbol independently verified
SYM-cf0b6e0eda91a994b4930248,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestClassificationFlow.test_complete_flow_with_classification.<lambda@401:77>,lambda,401,77,401,88,SYM-990ea70dbe2a8ce7a21fba13,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-a8fa778ef47fa4f3a664e8d6,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestClassificationFlow.test_complete_flow_with_classification.<lambda@404:16>,lambda,404,16,404,64,SYM-990ea70dbe2a8ce7a21fba13,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-441d94f2b3af10a3e4eb69eb,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestClassificationFlow.test_flow_without_classification_blocks,method,415,4,447,54,SYM-66b2ee6c19abf839ef63aa21,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-7bfaf7652ff2b638245cce33,tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,TestClassificationFlow.test_flow_without_classification_blocks.<lambda@433:45>,lambda,433,45,433,78,SYM-441d94f2b3af10a3e4eb69eb,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-32dc6f2c70d36b227dbf7efd,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,tests.unit.test_complexity_ratchet,module,1,0,126,0,,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-b932aa84a5770ec6e7593f00,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestBaselineIO,class,30,0,49,34,SYM-32dc6f2c70d36b227dbf7efd,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-dc84307ace4d90d47f0978d3,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestBaselineIO.test_write_then_read_roundtrip,method,31,4,34,44,SYM-b932aa84a5770ec6e7593f00,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-c8d58dc1514344e66ec14d57,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestBaselineIO.test_read_strips_whitespace,method,36,4,39,44,SYM-b932aa84a5770ec6e7593f00,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-fc946348f2647b061fb2ba82,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestBaselineIO.test_read_missing_file_exits_cleanly,method,41,4,43,61,SYM-b932aa84a5770ec6e7593f00,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-9fb41b163ed8a318a3bc6f97,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestBaselineIO.test_read_corrupt_file_exits_cleanly,method,45,4,49,34,SYM-b932aa84a5770ec6e7593f00,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-d7f645454f9cac38fc4f7513,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestCountViolations,class,52,0,88,33,SYM-32dc6f2c70d36b227dbf7efd,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-fbf205bf8e018c45c115bc14,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestCountViolations._mock_run,method,59,4,66,9,SYM-d7f645454f9cac38fc4f7513,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-c8f62ec906567ac799d32d41,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestCountViolations._mock_run.<lambda@63:12>,lambda,63,12,65,13,SYM-fbf205bf8e018c45c115bc14,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-2e5676cc6adcb71d33cc3791,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestCountViolations.test_parses_counts_per_code,method,68,4,74,39,SYM-d7f645454f9cac38fc4f7513,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-4b291e1e89273111a6a8919f,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestCountViolations.test_no_violations_returns_zero,method,76,4,78,54,SYM-d7f645454f9cac38fc4f7513,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-9d54ca61bdd1cb78e0635212,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestCountViolations.test_ruff_failure_exits,method,80,4,83,33,SYM-d7f645454f9cac38fc4f7513,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-d13c986747415f315e8dd978,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestCountViolations.test_invalid_json_exits,method,85,4,88,33,SYM-d7f645454f9cac38fc4f7513,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-ba18cee0814219ddff28b2e4,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestRatchetDecision,class,91,0,118,31,SYM-32dc6f2c70d36b227dbf7efd,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-1c57fa00c5bdeb3fc6524725,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestRatchetDecision._stub,method,92,4,96,66,SYM-ba18cee0814219ddff28b2e4,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-f16a7bd2af439d6ada6ab533,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestRatchetDecision._stub.<lambda@94:36>,lambda,94,36,94,81,SYM-1c57fa00c5bdeb3fc6524725,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-9db28b312c710e3fcdfb9a34,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestRatchetDecision._stub.<lambda@96:49>,lambda,96,49,96,65,SYM-1c57fa00c5bdeb3fc6524725,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-0881c70786766af7e2987426,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestRatchetDecision.test_growth_fails,method,98,4,100,31,SYM-ba18cee0814219ddff28b2e4,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-821e79554d4d8d89618eeafe,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestRatchetDecision.test_equal_passes,method,102,4,104,31,SYM-ba18cee0814219ddff28b2e4,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-2c36629fe32be8274d1805e0,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestRatchetDecision.test_shrink_passes_without_update,method,106,4,111,28,SYM-ba18cee0814219ddff28b2e4,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-5b25383af31502b693c24cc5,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestRatchetDecision.test_shrink_passes_without_update.<lambda@109:50>,lambda,109,50,109,77,SYM-2c36629fe32be8274d1805e0,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-1bd86d67496b887200ad976d,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestRatchetDecision.test_shrink_with_update_ratchets_down,method,113,4,118,31,SYM-ba18cee0814219ddff28b2e4,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-5792899a58958873fb74ef04,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestRatchetDecision.test_shrink_with_update_ratchets_down.<lambda@116:50>,lambda,116,50,116,77,SYM-1bd86d67496b887200ad976d,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-2f131ee7cd6a227471f98dc4,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestFormatBreakdown,class,121,0,126,66,SYM-32dc6f2c70d36b227dbf7efd,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-5e31f9eb0a11ac08c02187b7,tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,TestFormatBreakdown.test_breakdown_lists_all_codes_in_order,method,122,4,126,66,SYM-2f131ee7cd6a227471f98dc4,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-069 symbol independently verified
SYM-6e6a40624002d0e1b8f0b02e,tests/unit/test_components_adapter_context_fallback.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBvbmVudHNfYWRhcHRlcl9jb250ZXh0X2ZhbGxiYWNrLnB5,tests.unit.test_components_adapter_context_fallback,module,1,0,744,0,,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-070 symbol independently verified
SYM-e4f7dc8bc345f6260e71fdfe,tests/unit/test_components_adapter_context_fallback.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBvbmVudHNfYWRhcHRlcl9jb250ZXh0X2ZhbGxiYWNrLnB5,TestContextFallbackLogging,class,29,0,199,73,SYM-6e6a40624002d0e1b8f0b02e,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-070 symbol independently verified
SYM-16c0087b6dc630962bfefc39,tests/unit/test_components_adapter_context_fallback.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBvbmVudHNfYWRhcHRlcl9jb250ZXh0X2ZhbGxiYWNrLnB5,TestContextFallbackLogging.mock_session_state_values,method,32,4,62,9,SYM-e4f7dc8bc345f6260e71fdfe,pytest.fixture,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-070 symbol independently verified
